oil_price,year,month,location,oil_price_lag_1m,oil_price_lag_2m,oil_price_lag_3m,oil_price_lag_4m,oil_price_lag_5m,oil_price_lag_6m
17.71,1994,10,USA,17.46,18.38,19.65,19.07,17.88,16.38
18.1,1994,11,USA,17.71,17.46,18.38,19.65,19.07,17.88
17.16,1994,12,USA,18.1,17.71,17.46,18.38,19.65,19.07
17.99,1995,1,USA,17.16,18.1,17.71,17.46,18.38,19.65
18.53,1995,2,USA,17.99,17.16,18.1,17.71,17.46,18.38
18.55,1995,3,USA,18.53,17.99,17.16,18.1,17.71,17.46
19.87,1995,4,USA,18.55,18.53,17.99,17.16,18.1,17.71
19.74,1995,5,USA,19.87,18.55,18.53,17.99,17.16,18.1
18.42,1995,6,USA,19.74,19.87,18.55,18.53,17.99,17.16
17.3,1995,7,USA,18.42,19.74,19.87,18.55,18.53,17.99
18.03,1995,8,USA,17.3,18.42,19.74,19.87,18.55,18.53
18.23,1995,9,USA,18.03,17.3,18.42,19.74,19.87,18.55
17.44,1995,10,USA,18.23,18.03,17.3,18.42,19.74,19.87
17.99,1995,11,USA,17.44,18.23,18.03,17.3,18.42,19.74
19.04,1995,12,USA,17.99,17.44,18.23,18.03,17.3,18.42
18.88,1996,1,USA,19.04,17.99,17.44,18.23,18.03,17.3
19.07,1996,2,USA,18.88,19.04,17.99,17.44,18.23,18.03
21.36,1996,3,USA,19.07,18.88,19.04,17.99,17.44,18.23
23.57,1996,4,USA,21.36,19.07,18.88,19.04,17.99,17.44
21.25,1996,5,USA,23.57,21.36,19.07,18.88,19.04,17.99
20.45,1996,6,USA,21.25,23.57,21.36,19.07,18.88,19.04
21.32,1996,7,USA,20.45,21.25,23.57,21.36,19.07,18.88
21.96,1996,8,USA,21.32,20.45,21.25,23.57,21.36,19.07
23.99,1996,9,USA,21.96,21.32,20.45,21.25,23.57,21.36
24.9,1996,10,USA,23.99,21.96,21.32,20.45,21.25,23.57
23.71,1996,11,USA,24.9,23.99,21.96,21.32,20.45,21.25
25.39,1996,12,USA,23.71,24.9,23.99,21.96,21.32,20.45
25.17,1997,1,USA,25.39,23.71,24.9,23.99,21.96,21.32
22.21,1997,2,USA,25.17,25.39,23.71,24.9,23.99,21.96
20.99,1997,3,USA,22.21,25.17,25.39,23.71,24.9,23.99
19.72,1997,4,USA,20.99,22.21,25.17,25.39,23.71,24.9
20.83,1997,5,USA,19.72,20.99,22.21,25.17,25.39,23.71
19.17,1997,6,USA,20.83,19.72,20.99,22.21,25.17,25.39
19.63,1997,7,USA,19.17,20.83,19.72,20.99,22.21,25.17
19.93,1997,8,USA,19.63,19.17,20.83,19.72,20.99,22.21
19.79,1997,9,USA,19.93,19.63,19.17,20.83,19.72,20.99
21.26,1997,10,USA,19.79,19.93,19.63,19.17,20.83,19.72
20.17,1997,11,USA,21.26,19.79,19.93,19.63,19.17,20.83
18.32,1997,12,USA,20.17,21.26,19.79,19.93,19.63,19.17
16.71,1998,1,USA,18.32,20.17,21.26,19.79,19.93,19.63
16.06,1998,2,USA,16.71,18.32,20.17,21.26,19.79,19.93
15.02,1998,3,USA,16.06,16.71,18.32,20.17,21.26,19.79
15.44,1998,4,USA,15.02,16.06,16.71,18.32,20.17,21.26
14.86,1998,5,USA,15.44,15.02,16.06,16.71,18.32,20.17
13.66,1998,6,USA,14.86,15.44,15.02,16.06,16.71,18.32
14.08,1998,7,USA,13.66,14.86,15.44,15.02,16.06,16.71
13.36,1998,8,USA,14.08,13.66,14.86,15.44,15.02,16.06
