energy_price,year,month,energy_price_lag_1m,energy_price_lag_2m,energy_price_lag_3m,energy_price_lag_4m,energy_price_lag_5m,energy_price_lag_6m,energy_price_lag_7m,energy_price_lag_8m,energy_price_lag_9m,energy_price_lag_10m,energy_price_lag_11m,energy_price_lag_12m,energy_price_lag_13m,energy_price_lag_14m,energy_price_lag_15m,energy_price_lag_16m,energy_price_lag_17m,energy_price_lag_18m,energy_price_lag_19m,energy_price_lag_20m,energy_price_lag_21m,energy_price_lag_22m,energy_price_lag_23m,energy_price_lag_24m,energy_price_lag_25m,energy_price_lag_26m,energy_price_lag_27m,energy_price_lag_28m,energy_price_lag_29m,energy_price_lag_30m,energy_price_lag_31m,energy_price_lag_32m,energy_price_lag_33m,energy_price_lag_34m,energy_price_lag_35m,energy_price_lag_36m,energy_price_lag_37m,energy_price_lag_38m,energy_price_lag_39m,energy_price_lag_40m,energy_price_lag_41m,energy_price_lag_42m,energy_price_lag_43m,energy_price_lag_44m,energy_price_lag_45m,energy_price_lag_46m,energy_price_lag_47m,energy_price_lag_48m,location
118.285,2012,2,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,63.65,57.49,48.275,49.725,50.23,47.03,40.58,33.045,33.46,EU
111.735,2012,1,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,63.65,57.49,48.275,49.725,50.23,47.03,40.58,33.045,EU
106.995,2011,12,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,63.65,57.49,48.275,49.725,50.23,47.03,40.58,EU
111.065,2011,11,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,63.65,57.49,48.275,49.725,50.23,47.03,EU
106.955,2011,10,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,63.65,57.49,48.275,49.725,50.23,EU
109.13,2011,9,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,63.65,57.49,48.275,49.725,EU
109.57,2011,8,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,63.65,57.49,48.275,EU
114.685,2011,7,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,63.65,57.49,EU
111.875,2011,6,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,63.65,EU
115.845,2011,5,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,65.435,EU
121.885,2011,4,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,60.465,EU
112.925,2011,3,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,57.5,EU
108.65,2011,2,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,57.205,EU
97.05,2011,1,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,51.865,EU
90.305,2010,12,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,64.42,EU
86.065,2010,11,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,78.09,EU
83.385,2010,10,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,89.415,EU
78.41,2010,9,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,98.77,EU
77.305,2010,8,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,103.96,EU
74.54,2010,7,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,108.61,EU
75.18,2010,6,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,111.74,EU
78.865,2010,5,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,108.945,EU
84.985,2010,4,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,107.3,EU
79.515,2010,3,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,108.9,EU
73.405,2010,2,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,108.11,EU
76.735,2010,1,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,108.395,EU
75.465,2009,12,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,110.41,EU
76.92,2009,11,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,107.32,EU
73.08,2009,10,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,109.135,EU
68.14,2009,9,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,111.89,EU
72.425,2009,8,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,111.595,EU
65.805,2009,7,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,105.675,EU
69.205,2009,6,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,103.165,EU
57.88,2009,5,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,102.35,EU
50.785,2009,4,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,104.27,EU
47.58,2009,3,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,109.515,EU
43.885,2009,2,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,115.02,EU
46.905,2009,1,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,112.605,EU
44.6,2008,12,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,109.48,EU
57.58,2008,11,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,108.48,EU
79.665,2008,10,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,111.5,EU
102.23,2008,9,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,112.525,EU
119.125,2008,8,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,110.545,EU
134.19,2008,7,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,101.74,EU
132.615,2008,6,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,95.47,EU
121.78,2008,5,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,110.645,EU
108.275,2008,4,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,121.335,EU
102.47,2008,3,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,124.685,EU
94.05,2008,2,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,118.285,EU
91.75,2008,1,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,111.735,EU
91.215,2007,12,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,106.995,EU
92.1,2007,11,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,111.065,EU
83.41,2007,10,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,106.955,EU
76.87,2007,9,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,109.13,EU
72.65,2007,8,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,109.57,EU
74.66,2007,7,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,114.685,EU
69.93,2007,6,74.66,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,111.875,EU
67.8,2007,5,69.93,74.66,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,115.845,EU
67.175,2007,4,67.8,69.93,74.66,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,121.885,EU
64.465,2007,3,67.175,67.8,69.93,74.66,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,112.925,EU
59.14,2007,2,64.465,67.175,67.8,69.93,74.66,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,108.65,EU
56.195,2007,1,59.14,64.465,67.175,67.8,69.93,74.66,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,97.05,EU
62.48,2006,12,56.195,59.14,64.465,67.175,67.8,69.93,74.66,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,90.305,EU
61.26,2006,11,62.48,56.195,59.14,64.465,67.175,67.8,69.93,74.66,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,86.065,EU
60.105,2006,10,61.26,62.48,56.195,59.14,64.465,67.175,67.8,69.93,74.66,72.65,76.87,83.41,92.1,91.215,91.75,94.05,102.47,108.275,121.78,132.615,134.19,119.125,102.23,79.665,57.58,44.6,46.905,43.885,47.58,50.785,57.88,69.205,65.805,72.425,68.14,73.08,76.92,75.465,76.735,73.405,79.515,84.985,78.865,75.18,74.54,77.305,78.41,83.385,EU
